lot,wafer,step,tool_id,chamber,timestamp
lot_004,wafer_07,gate_etch,ETCH-G01,CH-A,2025-01-04 12:00:00
lot_004,wafer_07,contact_etch,ETCH-C01,CH-C,2025-01-04 13:00:00
lot_004,wafer_07,m1_litho,LITHO-M1,CH-B,2025-01-04 14:00:00
lot_004,wafer_07,m1_etch,ETCH-M1,CH-A,2025-01-04 15:00:00
lot_004,wafer_07,cmp,CMP-01,CH-C,2025-01-04 16:00:00
lot_004,wafer_08,gate_etch,ETCH-G01,CH-B,2025-01-04 14:00:00
lot_004,wafer_08,contact_etch,ETCH-C01,CH-C,2025-01-04 15:00:00
lot_004,wafer_08,m1_litho,LITHO-M1,CH-A,2025-01-04 16:00:00
lot_004,wafer_08,m1_etch,ETCH-M1,CH-C,2025-01-04 17:00:00
lot_004,wafer_08,cmp,CMP-01,CH-C,2025-01-04 18:00:00
lot_004,wafer_09,gate_etch,ETCH-G01,CH-C,2025-01-04 16:00:00
lot_004,wafer_09,contact_etch,ETCH-C01,CH-C,2025-01-04 17:00:00
lot_004,wafer_09,m1_litho,LITHO-M1,CH-C,2025-01-04 18:00:00
lot_004,wafer_09,m1_etch,ETCH-M1,CH-B,2025-01-04 19:00:00
lot_004,wafer_09,cmp,CMP-01,CH-D,2025-01-04 20:00:00
lot_004,wafer_10,gate_etch,ETCH-G01,CH-B,2025-01-04 18:00:00
lot_004,wafer_10,contact_etch,ETCH-C01,CH-C,2025-01-04 19:00:00
lot_004,wafer_10,m1_litho,LITHO-M1,CH-B,2025-01-04 20:00:00
lot_004,wafer_10,m1_etch,ETCH-M1,CH-C,2025-01-04 21:00:00
lot_004,wafer_10,cmp,CMP-01,CH-C,2025-01-04 22:00:00
lot_004,wafer_11,gate_etch,ETCH-G01,CH-D,2025-01-04 20:00:00
lot_004,wafer_11,contact_etch,ETCH-C01,CH-B,2025-01-04 21:00:00
lot_004,wafer_11,m1_litho,LITHO-M1,CH-A,2025-01-04 22:00:00
lot_004,wafer_11,m1_etch,ETCH-M1,CH-B,2025-01-04 23:00:00
lot_004,wafer_11,cmp,CMP-01,CH-C,2025-01-05 00:00:00
lot_004,wafer_12,gate_etch,ETCH-G01,CH-B,2025-01-04 22:00:00
lot_004,wafer_12,contact_etch,ETCH-C01,CH-B,2025-01-04 23:00:00
lot_004,wafer_12,m1_litho,LITHO-M1,CH-A,2025-01-05 00:00:00
lot_004,wafer_12,m1_etch,ETCH-M1,CH-C,2025-01-05 01:00:00
lot_004,wafer_12,cmp,CMP-01,CH-B,2025-01-05 02:00:00
lot_004,wafer_13,gate_etch,ETCH-G01,CH-A,2025-01-05 00:00:00
lot_004,wafer_13,contact_etch,ETCH-C01,CH-C,2025-01-05 01:00:00
lot_004,wafer_13,m1_litho,LITHO-M1,CH-D,2025-01-05 02:00:00
lot_004,wafer_13,m1_etch,ETCH-M1,CH-A,2025-01-05 03:00:00
lot_004,wafer_13,cmp,CMP-01,CH-C,2025-01-05 04:00:00
lot_004,wafer_14,gate_etch,ETCH-G01,CH-B,2025-01-05 02:00:00
lot_004,wafer_14,contact_etch,ETCH-C01,CH-A,2025-01-05 03:00:00
lot_004,wafer_14,m1_litho,LITHO-M1,CH-A,2025-01-05 04:00:00
lot_004,wafer_14,m1_etch,ETCH-M1,CH-A,2025-01-05 05:00:00
lot_004,wafer_14,cmp,CMP-01,CH-C,2025-01-05 06:00:00
lot_004,wafer_15,gate_etch,ETCH-G01,CH-A,2025-01-05 04:00:00
lot_004,wafer_15,contact_etch,ETCH-C01,CH-D,2025-01-05 05:00:00
lot_004,wafer_15,m1_litho,LITHO-M1,CH-B,2025-01-05 06:00:00
lot_004,wafer_15,m1_etch,ETCH-M1,CH-D,2025-01-05 07:00:00
lot_004,wafer_15,cmp,CMP-01,CH-D,2025-01-05 08:00:00
lot_004,wafer_16,gate_etch,ETCH-G01,CH-A,2025-01-05 06:00:00
lot_004,wafer_16,contact_etch,ETCH-C01,CH-B,2025-01-05 07:00:00
lot_004,wafer_16,m1_litho,LITHO-M1,CH-B,2025-01-05 08:00:00
lot_004,wafer_16,m1_etch,ETCH-M1,CH-A,2025-01-05 09:00:00
lot_004,wafer_16,cmp,CMP-01,CH-D,2025-01-05 10:00:00
lot_004,wafer_17,gate_etch,ETCH-G01,CH-B,2025-01-05 08:00:00
lot_004,wafer_17,contact_etch,ETCH-C01,CH-D,2025-01-05 09:00:00
lot_004,wafer_17,m1_litho,LITHO-M1,CH-D,2025-01-05 10:00:00
lot_004,wafer_17,m1_etch,ETCH-M1,CH-A,2025-01-05 11:00:00
lot_004,wafer_17,cmp,CMP-01,CH-A,2025-01-05 12:00:00
lot_004,wafer_18,gate_etch,ETCH-G01,CH-D,2025-01-05 10:00:00
lot_004,wafer_18,contact_etch,ETCH-C01,CH-B,2025-01-05 11:00:00
lot_004,wafer_18,m1_litho,LITHO-M1,CH-C,2025-01-05 12:00:00
lot_004,wafer_18,m1_etch,ETCH-M1,CH-B,2025-01-05 13:00:00
lot_004,wafer_18,cmp,CMP-01,CH-A,2025-01-05 14:00:00
lot_004,wafer_19,gate_etch,ETCH-G01,CH-D,2025-01-05 12:00:00
lot_004,wafer_19,contact_etch,ETCH-C01,CH-D,2025-01-05 13:00:00
lot_004,wafer_19,m1_litho,LITHO-M1,CH-B,2025-01-05 14:00:00
lot_004,wafer_19,m1_etch,ETCH-M1,CH-A,2025-01-05 15:00:00
lot_004,wafer_19,cmp,CMP-01,CH-C,2025-01-05 16:00:00
lot_004,wafer_20,gate_etch,ETCH-G01,CH-C,2025-01-05 14:00:00
lot_004,wafer_20,contact_etch,ETCH-C01,CH-D,2025-01-05 15:00:00
lot_004,wafer_20,m1_litho,LITHO-M1,CH-D,2025-01-05 16:00:00
lot_004,wafer_20,m1_etch,ETCH-M1,CH-C,2025-01-05 17:00:00
lot_004,wafer_20,cmp,CMP-01,CH-C,2025-01-05 18:00:00
lot_005,wafer_01,gate_etch,ETCH-G01,CH-D,2025-01-05 00:00:00
lot_005,wafer_01,contact_etch,ETCH-C01,CH-C,2025-01-05 01:00:00
lot_005,wafer_01,m1_litho,LITHO-M1,CH-B,2025-01-05 02:00:00
lot_005,wafer_01,m1_etch,ETCH-M1,CH-B,2025-01-05 03:00:00
lot_005,wafer_01,cmp,CMP-01,CH-C,2025-01-05 04:00:00
lot_005,wafer_02,gate_etch,ETCH-G01,CH-D,2025-01-05 02:00:00
lot_005,wafer_02,contact_etch,ETCH-C01,CH-B,2025-01-05 03:00:00
lot_005,wafer_02,m1_litho,LITHO-M1,CH-B,2025-01-05 04:00:00
lot_005,wafer_02,m1_etch,ETCH-M1,CH-B,2025-01-05 05:00:00
lot_005,wafer_02,cmp,CMP-01,CH-A,2025-01-05 06:00:00
lot_005,wafer_03,gate_etch,ETCH-G01,CH-C,2025-01-05 04:00:00
lot_005,wafer_03,contact_etch,ETCH-C01,CH-D,2025-01-05 05:00:00
lot_005,wafer_03,m1_litho,LITHO-M1,CH-A,2025-01-05 06:00:00
lot_005,wafer_03,m1_etch,ETCH-M1,CH-B,2025-01-05 07:00:00
lot_005,wafer_03,cmp,CMP-01,CH-C,2025-01-05 08:00:00
lot_005,wafer_04,gate_etch,ETCH-G01,CH-C,2025-01-05 06:00:00
lot_005,wafer_04,contact_etch,ETCH-C01,CH-B,2025-01-05 07:00:00
lot_005,wafer_04,m1_litho,LITHO-M1,CH-B,2025-01-05 08:00:00
lot_005,wafer_04,m1_etch,ETCH-M1,CH-A,2025-01-05 09:00:00
lot_005,wafer_04,cmp,CMP-01,CH-C,2025-01-05 10:00:00
lot_005,wafer_05,gate_etch,ETCH-G01,CH-B,2025-01-05 08:00:00
lot_005,wafer_05,contact_etch,ETCH-C01,CH-D,2025-01-05 09:00:00
lot_005,wafer_05,m1_litho,LITHO-M1,CH-A,2025-01-05 10:00:00
lot_005,wafer_05,m1_etch,ETCH-M1,CH-B,2025-01-05 11:00:00
lot_005,wafer_05,cmp,CMP-01,CH-D,2025-01-05 12:00:00
lot_005,wafer_06,gate_etch,ETCH-G01,CH-B,2025-01-05 10:00:00
lot_005,wafer_06,contact_etch,ETCH-C01,CH-C,2025-01-05 11:00:00
lot_005,wafer_06,m1_litho,LITHO-M1,CH-A,2025-01-05 12:00:00
lot_005,wafer_06,m1_etch,ETCH-M1,CH-D,2025-01-05 13:00:00
lot_005,wafer_06,cmp,CMP-01,CH-D,2025-01-05 14:00:00
lot_005,wafer_07,gate_etch,ETCH-G01,CH-B,2025-01-05 12:00:00
lot_005,wafer_07,contact_etch,ETCH-C01,CH-B,2025-01-05 13:00:00
lot_005,wafer_07,m1_litho,LITHO-M1,CH-C,2025-01-05 14:00:00
lot_005,wafer_07,m1_etch,ETCH-M1,CH-C,2025-01-05 15:00:00
lot_005,wafer_07,cmp,CMP-01,CH-B,2025-01-05 16:00:00
lot_005,wafer_08,gate_etch,ETCH-G01,CH-B,2025-01-05 14:00:00
lot_005,wafer_08,contact_etch,ETCH-C01,CH-B,2025-01-05 15:00:00
lot_005,wafer_08,m1_litho,LITHO-M1,CH-A,2025-01-05 16:00:00
lot_005,wafer_08,m1_etch,ETCH-M1,CH-A,2025-01-05 17:00:00
lot_005,wafer_08,cmp,CMP-01,CH-A,2025-01-05 18:00:00
lot_005,wafer_09,gate_etch,ETCH-G01,CH-C,2025-01-05 16:00:00
lot_005,wafer_09,contact_etch,ETCH-C01,CH-B,2025-01-05 17:00:00
lot_005,wafer_09,m1_litho,LITHO-M1,CH-B,2025-01-05 18:00:00
lot_005,wafer_09,m1_etch,ETCH-M1,CH-B,2025-01-05 19:00:00
lot_005,wafer_09,cmp,CMP-01,CH-D,2025-01-05 20:00:00
lot_005,wafer_10,gate_etch,ETCH-G01,CH-A,2025-01-05 18:00:00
lot_005,wafer_10,contact_etch,ETCH-C01,CH-D,2025-01-05 19:00:00
lot_005,wafer_10,m1_litho,LITHO-M1,CH-D,2025-01-05 20:00:00
lot_005,wafer_10,m1_etch,ETCH-M1,CH-A,2025-01-05 21:00:00
lot_005,wafer_10,cmp,CMP-01,CH-B,2025-01-05 22:00:00
lot_005,wafer_11,gate_etch,ETCH-G01,CH-B,2025-01-05 20:00:00
lot_005,wafer_11,contact_etch,ETCH-C01,CH-A,2025-01-05 21:00:00
lot_005,wafer_11,m1_litho,LITHO-M1,CH-C,2025-01-05 22:00:00
lot_005,wafer_11,m1_etch,ETCH-M1,CH-A,2025-01-05 23:00:00
lot_005,wafer_11,cmp,CMP-01,CH-D,2025-01-06 00:00:00
lot_005,wafer_12,gate_etch,ETCH-G01,CH-B,2025-01-05 22:00:00
lot_005,wafer_12,contact_etch,ETCH-C01,CH-A,2025-01-05 23:00:00
lot_005,wafer_12,m1_litho,LITHO-M1,CH-C,2025-01-06 00:00:00
lot_005,wafer_12,m1_etch,ETCH-M1,CH-D,2025-01-06 01:00:00
lot_005,wafer_12,cmp,CMP-01,CH-D,2025-01-06 02:00:00
lot_005,wafer_13,gate_etch,ETCH-G01,CH-B,2025-01-06 00:00:00
lot_005,wafer_13,contact_etch,ETCH-C01,CH-C,2025-01-06 01:00:00
lot_005,wafer_13,m1_litho,LITHO-M1,CH-B,2025-01-06 02:00:00
lot_005,wafer_13,m1_etch,ETCH-M1,CH-A,2025-01-06 03:00:00
lot_005,wafer_13,cmp,CMP-01,CH-D,2025-01-06 04:00:00
lot_005,wafer_14,gate_etch,ETCH-G01,CH-A,2025-01-06 02:00:00
lot_005,wafer_14,contact_etch,ETCH-C01,CH-B,2025-01-06 03:00:00
lot_005,wafer_14,m1_litho,LITHO-M1,CH-B,2025-01-06 04:00:00
lot_005,wafer_14,m1_etch,ETCH-M1,CH-C,2025-01-06 05:00:00
lot_005,wafer_14,cmp,CMP-01,CH-C,2025-01-06 06:00:00
lot_005,wafer_15,gate_etch,ETCH-G01,CH-B,2025-01-06 04:00:00
lot_005,wafer_15,contact_etch,ETCH-C01,CH-B,2025-01-06 05:00:00
lot_005,wafer_15,m1_litho,LITHO-M1,CH-D,2025-01-06 06:00:00
lot_005,wafer_15,m1_etch,ETCH-M1,CH-B,2025-01-06 07:00:00
lot_005,wafer_15,cmp,CMP-01,CH-C,2025-01-06 08:00:00
lot_005,wafer_16,gate_etch,ETCH-G01,CH-D,2025-01-06 06:00:00
lot_005,wafer_16,contact_etch,ETCH-C01,CH-A,2025-01-06 07:00:00
lot_005,wafer_16,m1_litho,LITHO-M1,CH-A,2025-01-06 08:00:00
lot_005,wafer_16,m1_etch,ETCH-M1,CH-D,2025-01-06 09:00:00
lot_005,wafer_16,cmp,CMP-01,CH-C,2025-01-06 10:00:00
lot_005,wafer_17,gate_etch,ETCH-G01,CH-C,2025-01-06 08:00:00
lot_005,wafer_17,contact_etch,ETCH-C01,CH-C,2025-01-06 09:00:00
lot_005,wafer_17,m1_litho,LITHO-M1,CH-A,2025-01-06 10:00:00
lot_005,wafer_17,m1_etch,ETCH-M1,CH-A,2025-01-06 11:00:00
lot_005,wafer_17,cmp,CMP-01,CH-A,2025-01-06 12:00:00
lot_005,wafer_18,gate_etch,ETCH-G01,CH-B,2025-01-06 10:00:00
lot_005,wafer_18,contact_etch,ETCH-C01,CH-A,2025-01-06 11:00:00
lot_005,wafer_18,m1_litho,LITHO-M1,CH-A,2025-01-06 12:00:00
lot_005,wafer_18,m1_etch,ETCH-M1,CH-A,2025-01-06 13:00:00
lot_005,wafer_18,cmp,CMP-01,CH-B,2025-01-06 14:00:00
lot_005,wafer_19,gate_etch,ETCH-G01,CH-C,2025-01-06 12:00:00
lot_005,wafer_19,contact_etch,ETCH-C01,CH-B,2025-01-06 13:00:00
lot_005,wafer_19,m1_litho,LITHO-M1,CH-B,2025-01-06 14:00:00
lot_005,wafer_19,m1_etch,ETCH-M1,CH-A,2025-01-06 15:00:00
lot_005,wafer_19,cmp,CMP-01,CH-B,2025-01-06 16:00:00
lot_005,wafer_20,gate_etch,ETCH-G01,CH-D,2025-01-06 14:00:00
lot_005,wafer_20,contact_etch,ETCH-C01,CH-A,2025-01-06 15:00:00
lot_005,wafer_20,m1_litho,LITHO-M1,CH-D,2025-01-06 16:00:00
lot_005,wafer_20,m1_etch,ETCH-M1,CH-B,2025-01-06 17:00:00
lot_005,wafer_20,cmp,CMP-01,CH-D,2025-01-06 18:00:00
lot_006,wafer_01,gate_etch,ETCH-G01,CH-D,2025-01-06 00:00:00
lot_006,wafer_01,contact_etch,ETCH-C01,CH-C,2025-01-06 01:00:00
lot_006,wafer_01,m1_litho,LITHO-M1,CH-D,2025-01-06 02:00:00
lot_006,wafer_01,m1_etch,ETCH-M1,CH-B,2025-01-06 03:00:00
lot_006,wafer_01,cmp,CMP-01,CH-A,2025-01-06 04:00:00
lot_006,wafer_02,gate_etch,ETCH-G01,CH-A,2025-01-06 02:00:00
lot_006,wafer_02,contact_etch,ETCH-C01,CH-A,2025-01-06 03:00:00
lot_006,wafer_02,m1_litho,LITHO-M1,CH-C,2025-01-06 04:00:00
lot_006,wafer_02,m1_etch,ETCH-M1,CH-A,2025-01-06 05:00:00
lot_006,wafer_02,cmp,CMP-01,CH-D,2025-01-06 06:00:00
lot_006,wafer_03,gate_etch,ETCH-G01,CH-D,2025-01-06 04:00:00
lot_006,wafer_03,contact_etch,ETCH-C01,CH-C,2025-01-06 05:00:00
lot_006,wafer_03,m1_litho,LITHO-M1,CH-C,2025-01-06 06:00:00
lot_006,wafer_03,m1_etch,ETCH-M1,CH-B,2025-01-06 07:00:00
lot_006,wafer_03,cmp,CMP-01,CH-D,2025-01-06 08:00:00
lot_006,wafer_04,gate_etch,ETCH-G01,CH-D,2025-01-06 06:00:00
lot_006,wafer_04,contact_etch,ETCH-C01,CH-A,2025-01-06 07:00:00
lot_006,wafer_04,m1_litho,LITHO-M1,CH-A,2025-01-06 08:00:00
lot_006,wafer_04,m1_etch,ETCH-M1,CH-C,2025-01-06 09:00:00
lot_006,wafer_04,cmp,CMP-01,CH-A,2025-01-06 10:00:00
lot_006,wafer_05,gate_etch,ETCH-G01,CH-C,2025-01-06 08:00:00
lot_006,wafer_05,contact_etch,ETCH-C01,CH-D,2025-01-06 09:00:00
lot_006,wafer_05,m1_litho,LITHO-M1,CH-D,2025-01-06 10:00:00
lot_006,wafer_05,m1_etch,ETCH-M1,CH-A,2025-01-06 11:00:00
lot_006,wafer_05,cmp,CMP-01,CH-C,2025-01-06 12:00:00
lot_006,wafer_06,gate_etch,ETCH-G01,CH-D,2025-01-06 10:00:00
lot_006,wafer_06,contact_etch,ETCH-C01,CH-C,2025-01-06 11:00:00
lot_006,wafer_06,m1_litho,LITHO-M1,CH-B,2025-01-06 12:00:00
lot_006,wafer_06,m1_etch,ETCH-M1,CH-A,2025-01-06 13:00:00
lot_006,wafer_06,cmp,CMP-01,CH-C,2025-01-06 14:00:00
lot_006,wafer_07,gate_etch,ETCH-G01,CH-A,2025-01-06 12:00:00
lot_006,wafer_07,contact_etch,ETCH-C01,CH-A,2025-01-06 13:00:00
lot_006,wafer_07,m1_litho,LITHO-M1,CH-D,2025-01-06 14:00:00
lot_006,wafer_07,m1_etch,ETCH-M1,CH-C,2025-01-06 15:00:00
lot_006,wafer_07,cmp,CMP-01,CH-D,2025-01-06 16:00:00
lot_006,wafer_08,gate_etch,ETCH-G01,CH-C,2025-01-06 14:00:00
lot_006,wafer_08,contact_etch,ETCH-C01,CH-D,2025-01-06 15:00:00
lot_006,wafer_08,m1_litho,LITHO-M1,CH-C,2025-01-06 16:00:00
lot_006,wafer_08,m1_etch,ETCH-M1,CH-C,2025-01-06 17:00:00
lot_006,wafer_08,cmp,CMP-01,CH-D,2025-01-06 18:00:00
lot_006,wafer_09,gate_etch,ETCH-G01,CH-A,2025-01-06 16:00:00
lot_006,wafer_09,contact_etch,ETCH-C01,CH-A,2025-01-06 17:00:00
lot_006,wafer_09,m1_litho,LITHO-M1,CH-A,2025-01-06 18:00:00
lot_006,wafer_09,m1_etch,ETCH-M1,CH-D,2025-01-06 19:00:00
lot_006,wafer_09,cmp,CMP-01,CH-A,2025-01-06 20:00:00
lot_006,wafer_10,gate_etch,ETCH-G01,CH-A,2025-01-06 18:00:00
lot_006,wafer_10,contact_etch,ETCH-C01,CH-B,2025-01-06 19:00:00
lot_006,wafer_10,m1_litho,LITHO-M1,CH-B,2025-01-06 20:00:00
lot_006,wafer_10,m1_etch,ETCH-M1,CH-B,2025-01-06 21:00:00
lot_006,wafer_10,cmp,CMP-01,CH-B,2025-01-06 22:00:00
lot_006,wafer_11,gate_etch,ETCH-G01,CH-C,2025-01-06 20:00:00
lot_006,wafer_11,contact_etch,ETCH-C01,CH-C,2025-01-06 21:00:00
lot_006,wafer_11,m1_litho,LITHO-M1,CH-C,2025-01-06 22:00:00
lot_006,wafer_11,m1_etch,ETCH-M1,CH-C,2025-01-06 23:00:00
lot_006,wafer_11,cmp,CMP-01,CH-C,2025-01-07 00:00:00
lot_006,wafer_12,gate_etch,ETCH-G01,CH-C,2025-01-06 22:00:00
lot_006,wafer_12,contact_etch,ETCH-C01,CH-B,2025-01-06 23:00:00
lot_006,wafer_12,m1_litho,LITHO-M1,CH-C,2025-01-07 00:00:00
lot_006,wafer_12,m1_etch,ETCH-M1,CH-C,2025-01-07 01:00:00
lot_006,wafer_12,cmp,CMP-01,CH-C,2025-01-07 02:00:00
lot_006,wafer_13,gate_etch,ETCH-G01,CH-B,2025-01-07 00:00:00
lot_006,wafer_13,contact_etch,ETCH-C01,CH-B,2025-01-07 01:00:00
lot_006,wafer_13,m1_litho,LITHO-M1,CH-A,2025-01-07 02:00:00
lot_006,wafer_13,m1_etch,ETCH-M1,CH-B,2025-01-07 03:00:00
lot_006,wafer_13,cmp,CMP-01,CH-B,2025-01-07 04:00:00
lot_006,wafer_14,gate_etch,ETCH-G01,CH-D,2025-01-07 02:00:00
lot_006,wafer_14,contact_etch,ETCH-C01,CH-B,2025-01-07 03:00:00
lot_006,wafer_14,m1_litho,LITHO-M1,CH-D,2025-01-07 04:00:00
lot_006,wafer_14,m1_etch,ETCH-M1,CH-D,2025-01-07 05:00:00
lot_006,wafer_14,cmp,CMP-01,CH-C,2025-01-07 06:00:00
lot_006,wafer_15,gate_etch,ETCH-G01,CH-B,2025-01-07 04:00:00
lot_006,wafer_15,contact_etch,ETCH-C01,CH-A,2025-01-07 05:00:00
lot_006,wafer_15,m1_litho,LITHO-M1,CH-A,2025-01-07 06:00:00
lot_006,wafer_15,m1_etch,ETCH-M1,CH-A,2025-01-07 07:00:00
lot_006,wafer_15,cmp,CMP-01,CH-C,2025-01-07 08:00:00
lot_006,wafer_16,gate_etch,ETCH-G01,CH-D,2025-01-07 06:00:00
lot_006,wafer_16,contact_etch,ETCH-C01,CH-A,2025-01-07 07:00:00
lot_006,wafer_16,m1_litho,LITHO-M1,CH-B,2025-01-07 08:00:00
lot_006,wafer_16,m1_etch,ETCH-M1,CH-C,2025-01-07 09:00:00
lot_006,wafer_16,cmp,CMP-01,CH-A,2025-01-07 10:00:00
lot_006,wafer_17,gate_etch,ETCH-G01,CH-D,2025-01-07 08:00:00
lot_006,wafer_17,contact_etch,ETCH-C01,CH-D,2025-01-07 09:00:00
lot_006,wafer_17,m1_litho,LITHO-M1,CH-B,2025-01-07 10:00:00
lot_006,wafer_17,m1_etch,ETCH-M1,CH-B,2025-01-07 11:00:00
lot_006,wafer_17,cmp,CMP-01,CH-D,2025-01-07 12:00:00
lot_006,wafer_18,gate_etch,ETCH-G01,CH-D,2025-01-07 10:00:00
lot_006,wafer_18,contact_etch,ETCH-C01,CH-D,2025-01-07 11:00:00
lot_006,wafer_18,m1_litho,LITHO-M1,CH-C,2025-01-07 12:00:00
lot_006,wafer_18,m1_etch,ETCH-M1,CH-B,2025-01-07 13:00:00
lot_006,wafer_18,cmp,CMP-01,CH-C,2025-01-07 14:00:00
lot_006,wafer_19,gate_etch,ETCH-G01,CH-D,2025-01-07 12:00:00
lot_006,wafer_19,contact_etch,ETCH-C01,CH-C,2025-01-07 13:00:00
lot_006,wafer_19,m1_litho,LITHO-M1,CH-A,2025-01-07 14:00:00
lot_006,wafer_19,m1_etch,ETCH-M1,CH-B,2025-01-07 15:00:00
lot_006,wafer_19,cmp,CMP-01,CH-D,2025-01-07 16:00:00
lot_006,wafer_20,gate_etch,ETCH-G01,CH-C,2025-01-07 14:00:00
lot_006,wafer_20,contact_etch,ETCH-C01,CH-C,2025-01-07 15:00:00
lot_006,wafer_20,m1_litho,LITHO-M1,CH-B,2025-01-07 16:00:00
lot_006,wafer_20,m1_etch,ETCH-M1,CH-C,2025-01-07 17:00:00
lot_006,wafer_20,cmp,CMP-01,CH-D,2025-01-07 18:00:00
lot_007,wafer_01,gate_etch,ETCH-G01,CH-A,2025-01-07 00:00:00
lot_007,wafer_01,contact_etch,ETCH-C01,CH-C,2025-01-07 01:00:00
lot_007,wafer_01,m1_litho,LITHO-M1,CH-D,2025-01-07 02:00:00
lot_007,wafer_01,m1_etch,ETCH-M1,CH-D,2025-01-07 03:00:00
lot_007,wafer_01,cmp,CMP-01,CH-A,2025-01-07 04:00:00
lot_007,wafer_02,gate_etch,ETCH-G01,CH-D,2025-01-07 02:00:00
lot_007,wafer_02,contact_etch,ETCH-C01,CH-A,2025-01-07 03:00:00
lot_007,wafer_02,m1_litho,LITHO-M1,CH-C,2025-01-07 04:00:00
lot_007,wafer_02,m1_etch,ETCH-M1,CH-C,2025-01-07 05:00:00
lot_007,wafer_02,cmp,CMP-01,CH-D,2025-01-07 06:00:00
lot_007,wafer_03,gate_etch,ETCH-G01,CH-A,2025-01-07 04:00:00
lot_007,wafer_03,contact_etch,ETCH-C01,CH-D,2025-01-07 05:00:00
lot_007,wafer_03,m1_litho,LITHO-M1,CH-D,2025-01-07 06:00:00
lot_007,wafer_03,m1_etch,ETCH-M1,CH-A,2025-01-07 07:00:00
lot_007,wafer_03,cmp,CMP-01,CH-C,2025-01-07 08:00:00
lot_007,wafer_04,gate_etch,ETCH-G01,CH-D,2025-01-07 06:00:00
lot_007,wafer_04,contact_etch,ETCH-C01,CH-D,2025-01-07 07:00:00
lot_007,wafer_04,m1_litho,LITHO-M1,CH-B,2025-01-07 08:00:00
lot_007,wafer_04,m1_etch,ETCH-M1,CH-A,2025-01-07 09:00:00
lot_007,wafer_04,cmp,CMP-01,CH-D,2025-01-07 10:00:00
lot_007,wafer_05,gate_etch,ETCH-G01,CH-A,2025-01-07 08:00:00
lot_007,wafer_05,contact_etch,ETCH-C01,CH-A,2025-01-07 09:00:00
lot_007,wafer_05,m1_litho,LITHO-M1,CH-A,2025-01-07 10:00:00
lot_007,wafer_05,m1_etch,ETCH-M1,CH-D,2025-01-07 11:00:00
lot_007,wafer_05,cmp,CMP-01,CH-D,2025-01-07 12:00:00
lot_007,wafer_06,gate_etch,ETCH-G01,CH-A,2025-01-07 10:00:00
lot_007,wafer_06,contact_etch,ETCH-C01,CH-C,2025-01-07 11:00:00
lot_007,wafer_06,m1_litho,LITHO-M1,CH-B,2025-01-07 12:00:00
lot_007,wafer_06,m1_etch,ETCH-M1,CH-C,2025-01-07 13:00:00
lot_007,wafer_06,cmp,CMP-01,CH-D,2025-01-07 14:00:00
lot_007,wafer_07,gate_etch,ETCH-G01,CH-C,2025-01-07 12:00:00
lot_007,wafer_07,contact_etch,ETCH-C01,CH-B,2025-01-07 13:00:00
lot_007,wafer_07,m1_litho,LITHO-M1,CH-B,2025-01-07 14:00:00
lot_007,wafer_07,m1_etch,ETCH-M1,CH-B,2025-01-07 15:00:00
lot_007,wafer_07,cmp,CMP-01,CH-A,2025-01-07 16:00:00
lot_007,wafer_08,gate_etch,ETCH-G01,CH-D,2025-01-07 14:00:00
lot_007,wafer_08,contact_etch,ETCH-C01,CH-B,2025-01-07 15:00:00
lot_007,wafer_08,m1_litho,LITHO-M1,CH-B,2025-01-07 16:00:00
lot_007,wafer_08,m1_etch,ETCH-M1,CH-B,2025-01-07 17:00:00
lot_007,wafer_08,cmp,CMP-01,CH-C,2025-01-07 18:00:00
lot_007,wafer_09,gate_etch,ETCH-G01,CH-D,2025-01-07 16:00:00
lot_007,wafer_09,contact_etch,ETCH-C01,CH-C,2025-01-07 17:00:00
lot_007,wafer_09,m1_litho,LITHO-M1,CH-B,2025-01-07 18:00:00
lot_007,wafer_09,m1_etch,ETCH-M1,CH-A,2025-01-07 19:00:00
lot_007,wafer_09,cmp,CMP-01,CH-A,2025-01-07 20:00:00
lot_007,wafer_10,gate_etch,ETCH-G01,CH-A,2025-01-07 18:00:00
lot_007,wafer_10,contact_etch,ETCH-C01,CH-C,2025-01-07 19:00:00
lot_007,wafer_10,m1_litho,LITHO-M1,CH-C,2025-01-07 20:00:00
lot_007,wafer_10,m1_etch,ETCH-M1,CH-C,2025-01-07 21:00:00
lot_007,wafer_10,cmp,CMP-01,CH-A,2025-01-07 22:00:00
lot_007,wafer_11,gate_etch,ETCH-G01,CH-C,2025-01-07 20:00:00
lot_007,wafer_11,contact_etch,ETCH-C01,CH-C,2025-01-07 21:00:00
lot_007,wafer_11,m1_litho,LITHO-M1,CH-B,2025-01-07 22:00:00
lot_007,wafer_11,m1_etch,ETCH-M1,CH-B,2025-01-07 23:00:00
lot_007,wafer_11,cmp,CMP-01,CH-D,2025-01-08 00:00:00
lot_007,wafer_12,gate_etch,ETCH-G01,CH-A,2025-01-07 22:00:00
lot_007,wafer_12,contact_etch,ETCH-C01,CH-D,2025-01-07 23:00:00
lot_007,wafer_12,m1_litho,LITHO-M1,CH-D,2025-01-08 00:00:00
lot_007,wafer_12,m1_etch,ETCH-M1,CH-B,2025-01-08 01:00:00
lot_007,wafer_12,cmp,CMP-01,CH-A,2025-01-08 02:00:00
lot_007,wafer_13,gate_etch,ETCH-G01,CH-C,2025-01-08 00:00:00
